Order ID,Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
2105,23/5/2014,2014,48,2842.57,47252.70,44410.13,Online,Fabrikam Trendsetter 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Beijing,China
2106,30/1/2012,2012,6,2.80,57.14,54.34,Online,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Berlin,Germany
2107,18/1/2013,2013,24,486.32,6459.90,5973.58,Store,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Adventure Works,Desktops,Computers,Europe,Baildon,United Kingdom
2108,14/7/2012,2012,9,672.17,6718.89,6046.72,Store,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Adventure Works,Televisions,TV and Video,Europe,Berne,Switzerland
2111,11/7/2013,2013,10,52.27,4990.00,4937.73,Store,SV Car Video LCD7W M7081 Black,Southridge Video,Southridge Video,Car Video,TV and Video,Asia,Bishkek,Kyrgyzstan
2112,19/4/2014,2014,10,1727.09,1799.90,72.81,Reseller,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
2113,23/9/2014,2014,10,33.03,2599.90,2566.87,Store,Contoso DVD 14-Inch Player Portable L100 Black,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Asia,Bangkok,Thailand
2114,23/8/2014,2014,12,97.97,198.78,100.81,Store,Contoso Phone with 13-Number Memory (210) M301 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Framingham,United States
2116,29/4/2012,2012,10,354.06,24990.00,24635.94,Store,Proseware Projector 1080p DLP86 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Manitowoc,United States
2118,30/8/2013,2013,720,512.07,7187.81,6675.74,Reseller,Headphone Adapter for Contoso Phone E130 Black,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Seattle,United States
2119,26/12/2011,2011,4,173.50,559.26,385.76,Store,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Lynn,United States
2120,15/4/2012,2012,10,295.57,3000.00,2704.43,Online,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berlin,Germany
2121,12/7/2012,2012,4,18.93,62.86,43.94,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Koln,Germany
2122,3/9/2012,2012,9,3503.77,3006.00,-497.77,Store,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Toulouse,France
2125,30/1/2012,2012,18,3749.76,5961.90,2212.14,Store,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Arlington,United States
2126,10/1/2013,2013,9,109.94,115.90,5.96,Store,Contoso Mouse Lock Bundle E200 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Greeley,United States
2127,5/3/2012,2012,10,26.95,9990.00,9963.05,Store,Fabrikam Trendsetter 1/2'' 3mm X300 White,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Greeley,United States
2129,22/7/2012,2012,5,20.71,67.50,46.79,Reseller,Contoso Education Supplies Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Beijing,China
2131,1/12/2012,2012,13,38.74,251.37,212.63,Store,Contoso Car power adapter M90 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Seattle,United States
2133,16/9/2014,2014,10,45.09,420.00,374.91,Store,Contoso Integrated Business Phone With card L10 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Attleboro,United States
2134,4/10/2013,2013,10,8.11,1900.00,1891.89,Store,Contoso Screen 100in E010 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Asia,Taipei,Taiwan
2136,12/11/2013,2013,13,34.04,200.34,166.30,Store,Contoso USB Wave Multi-media Keyboard E280 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Jacksonville,United States
2137,13/2/2012,2012,12,1092.12,2466.88,1374.76,Online,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany
2138,25/5/2012,2012,5,73.00,49.95,-23.05,Reseller,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
2142,25/5/2013,2013,10,262.43,2890.00,2627.57,Store,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Spring,United States
2144,3/12/2013,2013,13,381.17,2548.00,2166.83,Store,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Seoul,South Korea
2145,30/12/2013,2013,26,2265.21,4265.25,2000.04,Store,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Shanghai,China
2146,28/7/2012,2012,12,85.48,2784.80,2699.32,Store,Proseware Slim-Design Fax Machine with Answering System X180 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Spring,United States
2147,13/6/2012,2012,6,914.24,1194.00,279.76,Store,Contoso Finger Touch Screen Phones M30 Black,"Contoso, Ltd",Contoso,Touch Screen Phones ,Cell phones,Asia,Bangkok,Thailand
2148,30/7/2012,2012,18,50.00,738.62,688.62,Catalog,SV Keyboard E90 White,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
2152,23/4/2013,2013,10,0.50,159.00,158.50,Store,Contoso USB Wave Multi-media Keyboard E280 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Spring,United States
2153,5/6/2013,2013,12,61.06,237.88,176.82,Store,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,East Troy,United States
2156,21/8/2013,2013,30,186.00,1079.70,893.70,Online,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Beijing,China
2158,30/4/2012,2012,10,1321.99,5880.00,4558.01,Store,"A. Datum SLR Camera 35"" X358 Orange",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Ithaca,United States
2159,24/5/2012,2012,10,1832.14,5680.00,3847.86,Store,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Longview,United States
2160,8/6/2013,2013,12,95.28,2412.80,2317.52,Store,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Denver,United States
2161,11/10/2014,2014,320,18.74,3188.81,3170.06,Store,Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Europe,Toulouse,France
2163,27/11/2013,2013,8,116.49,2261.92,2145.43,Store,Contoso DVD 15-Inch Player Portable L200 Silver,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Europe,Giebelstadt,Germany
2164,26/8/2013,2013,12,944.49,4702.80,3758.31,Store,Fabrikam SLR Camera M150 Orange,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Orono,United States
2166,14/3/2012,2012,9,0.01,1797.40,1797.39,Store,Proseware High Speed Laser M2000 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Sydney,Australia
2168,6/10/2012,2012,4,432.75,215.96,-216.79,Store,Contoso Travel Charger for S-Series Battery E302 White,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Cheshire,United Kingdom
2169,24/5/2013,2013,10,206.38,2550.00,2343.62,Store,Contoso 32GB Video MP3 Player M3200 Red,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Cape May,United States
2170,22/3/2014,2014,10,765.71,1999.00,1233.29,Store,Contoso 16GB Mp5 Player M1600 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Oshkosh,United States
2171,14/3/2014,2014,10,722.22,1880.00,1157.78,Store,A. Datum All in One Digital Camera M200 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,New London,United States
2172,25/5/2014,2014,10,628.02,4990.00,4361.98,Store,WWI Projector 480p DLP12 Silver,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,North America,Parkville,United States
2174,13/2/2012,2012,8,26.95,1270.50,1243.55,Reseller,A. Datum Ultra Compact Digital Camera M190 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Seattle,United States
2175,6/1/2013,2013,12,468.25,5112.26,4644.01,Online,"Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
2177,31/3/2012,2012,9,153.41,1881.00,1727.59,Online,Proseware High Speed Laser M2000 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Beijing,China
2178,19/6/2012,2012,12,1063.88,3480.00,2416.12,Store,Contoso Touch Screen Phones Infrared M901 Black,"Contoso, Ltd",Contoso,Touch Screen Phones ,Cell phones,North America,Nantucket,United States
2179,4/8/2012,2012,4,278.90,1004.40,725.50,Store,SV Car Video TFT6.2W E6280 Black,Southridge Video,Southridge Video,Car Video,TV and Video,Europe,Strasbourg,France
2180,14/9/2012,2012,10,757.74,3090.00,2332.26,Store,SV Car Video TFT7 M7001 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Arlington,United States
2182,12/3/2013,2013,10,0.73,209.60,208.87,Online,Contoso Wireless Laser Mouse E50 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Bethesda,United States
2184,11/10/2013,2013,8,12.52,200.00,187.48,Reseller,Contoso USB Cable M250 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Paris,France
2185,14/11/2013,2013,13,72.40,6102.35,6029.95,Online,Fabrikam SLR Camera X150 Green,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
2186,17/12/2011,2011,4,24.55,97.62,73.07,Store,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,North America,Lewiston,United States
2187,16/12/2011,2011,160,328.64,2394.65,2066.02,Online,Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Bethesda,United States
2188,3/4/2012,2012,10,709.84,3499.50,2789.66,Store,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Howard,United States
2189,19/6/2012,2012,12,4603.54,4783.80,180.26,Store,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Baltimore,United States
2191,3/1/2014,2014,9,184.89,2661.10,2476.21,Store,WWI Screen 113in M1610 Silver,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,North America,Marshall,United States
2193,27/4/2013,2013,12,744.61,2475.20,1730.59,Store,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Ashgabat,Turkmenistan
2194,29/8/2013,2013,9,244.67,4276.45,4031.78,Reseller,Fabrikam SLR Camera X150 Green,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
2195,13/12/2013,2013,18,77.17,1394.36,1317.19,Reseller,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Seattle,United States
2198,20/7/2012,2012,12,14.96,4696.40,4681.44,Store,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Leominster,United States
2199,18/11/2012,2012,13,1018.59,2480.94,1462.35,Store,A. Datum SLR-like Digital Camera M400 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Denver,United States
2200,21/3/2013,2013,10,93.43,329.90,236.47,Catalog,Contoso Private Branch Exchange M88 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
2201,10/4/2012,2012,10,5367.30,6990.00,1622.70,Store,Adventure Works Laptop15 M1501 Silver,Adventure Works,Adventure Works,Laptops,Computers,North America,Beaumont,United States
2203,30/6/2012,2012,12,334.26,508.20,173.93,Store,Contoso Expandable 4-Handset Cordless Phone System M206 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Lewisville,United States
2204,23/10/2012,2012,24,63.16,15937.20,15874.04,Online,Contoso Projector 720p M620 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Berlin,Germany
2205,24/5/2013,2013,10,5.72,135.00,129.28,Store,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Aurora,United States
2207,19/2/2013,2013,9,681.24,4998.40,4317.16,Online,"Contoso SLR Camera 35"" X358 Grey","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Bethesda,United States
2209,7/4/2013,2013,10,25.03,129.50,104.47,Store,Contoso Rechargeable Battery E100 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Roma,Italy
2211,14/7/2012,2012,12,2998.82,1591.20,-1407.62,Store,Proseware All-In-One Photo Printer M200 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Fort Lauderdale,United States
2215,14/1/2013,2013,9,2726.15,3637.35,911.20,Store,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Racine,United States
2217,15/10/2012,2012,8,23.72,2558.40,2534.68,Reseller,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
2218,17/11/2012,2012,6,534.07,1140.00,605.93,Store,Contoso Screen 100in E010 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Montreal,Canada
2219,30/7/2014,2014,10,448.53,2290.00,1841.47,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Guangzhou,China
2220,17/9/2014,2014,10,81.20,1690.00,1608.80,Store,Proseware Ink Jet All in one M300 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Ashgabat,Turkmenistan
2221,29/1/2012,2012,9,587.56,2725.80,2138.24,Store,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Fort Worth,United States
2222,28/2/2012,2012,9,4153.93,3882.18,-271.75,Store,"Fabrikam SLR Camera 35"" X358 Green","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Houston,United States
2223,16/4/2012,2012,5,2306.02,1395.00,-911.02,Store,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Miami,United States
2224,17/6/2012,2012,5,32.48,59.50,27.02,Store,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Koln,Germany
2225,15/7/2014,2014,10,107.82,3829.50,3721.68,Store,Adventure Works Laptop12 M1201 Blue,Adventure Works,Adventure Works,Laptops,Computers,Asia,Mumbai,India
2226,31/8/2012,2012,12,235.66,4047.40,3811.74,Store,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,New Bedford,United States
2227,13/9/2013,2013,10,2474.43,8690.00,6215.57,Store,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Quincy,United States
2228,18/12/2011,2011,4,39.69,77.65,37.96,Online,Contoso 2G MP3 Player E200 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Berlin,Germany
2229,7/2/2012,2012,9,1652.53,5331.10,3678.57,Catalog,WWI Laptop16 M0160 White,Wide World Importers,Wide World Importers,Laptops,Computers,North America,North Harford,United States
2231,6/9/2012,2012,10,359.56,3010.00,2650.44,Store,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Montreal,Canada
2232,20/9/2012,2012,10,138.56,10000.00,9861.44,Online,Fabrikam Trendsetter 1'' 25mm X400 White,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Bethesda,United States
2233,6/8/2014,2014,18,14.59,2446.40,2431.81,Store,WWI Screen 85in E1010 White,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Europe,Lancashire,United Kingdom
2234,20/2/2012,2012,12,181.98,2256.00,2074.02,Store,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Bamberg,Germany
2235,22/1/2013,2013,9,39.95,439.91,399.96,Store,Contoso behind Centrex X15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Darien,United States
2236,30/3/2012,2012,12,180.23,3468.00,3287.77,Store,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Milan,Italy
2237,3/6/2012,2012,10,14.06,126.60,112.54,Store,Contoso DVD 55DVD Storage Binder M56 Red,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Houston,United States
2238,27/11/2014,2014,13,3.22,9087.00,9083.78,Store,WWI Laptop15 M0150 Black,Wide World Importers,Wide World Importers,Laptops,Computers,North America,Queen Anne's County,United States
2239,25/11/2012,2012,8,379.09,3592.80,3213.71,Store,SV Car Video LCD7W M7081 Brown,Southridge Video,Southridge Video,Car Video,TV and Video,Europe,Carlisle,United Kingdom
2240,9/5/2013,2013,10,16.12,3990.00,3973.88,Store,Contoso Home Theater System 5.1 Channel M1530 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Northampton,United States
2243,2/9/2013,2013,10,861.39,9990.00,9128.61,Store,Proseware Projector 720p DLP56 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Asia,Sydney,Australia
